,Frame,prox,dist,prox_filtered,dist_filtered
525,525,3,0,3.0,0.0
526,526,2,0,2.0,0.0
527,527,0,0,2.0,0.0
528,528,3,0,2.0,0.0
529,529,0,0,3.0,0.0
530,530,2,0,2.0,0.0
531,531,1,0,2.0,0.0
532,532,1,0,2.0,0.0
533,533,1,0,2.0,0.0
534,534,1,0,2.0,0.0
535,535,3,0,2.0,0.0
536,536,1,0,2.0,0.0
537,537,0,0,2.0,0.0
538,538,3,0,2.0,0.0
539,539,3,0,2.0,0.0
540,540,4,0,2.0,0.0
541,541,4,0,2.0,0.0
